codigoNacional;idEquipo;idPista;momento;ts;td;tMin12Horas;tMax12Horas;tMin24Horas;tMax24Horas;horaTMin12Horas;horaTMax12Horas;horaTMin24Horas;horaTMax24Horas;ts02;ts10;ts30;momentoRegistro;tsMed15m;tsMax15m;tsMin15m;tsSupMax15m;tsSupMed15m;tsSupMin15m;tMin1M;tMax1M
330075;0;;2023-04-18 21:00:00;19.0;3.0;;;;;;;;;;;;2023-04-18 21:35:22;;19.4;18.9;;;;;
330075;0;;2023-04-18 22:20:00;14.9;2.3;;;;;;;;;;;;2023-04-18 23:20:25;;17.2;14.9;;;;;
330075;0;;2023-04-18 22:40:00;14.2;1.8;;;;;;;;;;;;2023-04-18 23:20:25;;15.0;13.8;;;;;
330075;0;;2023-04-18 23:00:00;13.9;1.3;;;;;;;;;;;;2023-04-18 23:20:25;;14.4;13.9;;;;;
330075;0;;2023-04-18 23:20:00;12.0;1.0;;;;;;;;;;;;2023-04-19 00:35:24;;14.0;11.9;;;;;
330075;0;;2023-04-18 23:40:00;12.5;0.0;;;;;;;;;;;;2023-04-19 00:35:24;;12.6;11.8;;;;;
330075;0;;2023-04-19 00:00:00;11.7;-1.0;;;;;;;;;;;;2023-04-19 00:35:24;;12.6;11.6;;;;;
330075;0;;2023-04-19 00:20:00;11.6;-1.3;;;;;;;;;;;;2023-04-19 01:20:25;;12.3;11.5;;;;;
330075;0;;2023-04-19 00:40:00;10.9;-2.6;;;;;;;;;;;;2023-04-19 01:20:25;;11.6;10.8;;;;;
330075;0;;2023-04-19 01:00:00;10.6;-3.5;;;;;;;;;;;;2023-04-19 01:20:25;;11.2;10.6;;;;;
330075;0;;2023-04-19 01:20:00;10.7;-3.8;;;;;;;;;;;;2023-04-19 02:20:23;;10.9;10.6;;;;;
330075;0;;2023-04-19 01:40:00;10.6;-4.5;;;;;;;;;;;;2023-04-19 02:20:23;;10.8;10.4;;;;;
330075;0;;2023-04-19 02:00:00;10.4;-5.2;;;;;;;;;;;;2023-04-19 02:20:23;;10.8;10.3;;;;;
330075;0;;2023-04-19 02:20:00;10.0;-5.5;;;;;;;;;;;;2023-04-19 03:20:37;;10.5;9.8;;;;;
330075;0;;2023-04-19 02:40:00;10.1;-5.5;;;;;;;;;;;;2023-04-19 03:20:37;;10.5;9.8;;;;;
330075;0;;2023-04-19 03:00:00;9.8;-6.2;;;;;;;;;;;;2023-04-19 03:20:37;;10.6;9.6;;;;;
330075;0;;2023-04-19 03:20:00;9.8;-6.7;;;;;;;;;;;;2023-04-19 04:50:24;;9.9;9.6;;;;;
330075;0;;2023-04-19 03:40:00;9.9;-6.4;;;;;;;;;;;;2023-04-19 04:50:24;;10.1;9.7;;;;;
330075;0;;2023-04-19 04:00:00;10.4;-7.1;;;;;;;;;;;;2023-04-19 04:50:24;;10.5;9.7;;;;;
330075;0;;2023-04-19 04:20:00;10.0;-7.4;;;;;;;;;;;;2023-04-19 05:35:22;;10.4;10.0;;;;;
330075;0;;2023-04-19 04:40:00;9.5;-7.1;;;;;;;;;;;;2023-04-19 05:35:22;;10.4;9.4;;;;;
330075;0;;2023-04-19 05:00:00;9.2;-6.8;;;;;;;;;;;;2023-04-19 05:35:22;;9.7;8.8;;;;;
330075;0;;2023-04-19 05:20:00;9.3;-7.3;;;;;;;;;;;;2023-04-19 06:35:20;;9.4;8.6;;;;;
330075;0;;2023-04-19 05:40:00;8.9;-7.1;;;;;;;;;;;;2023-04-19 06:35:20;;9.5;8.9;;;;;
330075;0;;2023-04-19 06:00:00;8.8;-7.6;;;;;;;;;;;;2023-04-19 06:35:20;;9.2;8.7;;;;;
330075;0;;2023-04-19 06:20:00;8.7;-7.7;;;;;;;;;;;;2023-04-19 07:35:24;;9.1;8.5;;;;;
330075;0;;2023-04-19 06:40:00;8.4;-7.6;;;;;;;;;;;;2023-04-19 07:35:24;;9.0;8.3;;;;;
330075;0;;2023-04-19 07:00:00;8.8;-7.6;;;;;;;;;;;;2023-04-19 07:35:24;;8.9;8.3;;;;;
330075;0;;2023-04-19 07:20:00;8.7;-7.7;;;;;;;;;;;;2023-04-19 08:20:26;;8.9;8.5;;;;;
330075;0;;2023-04-19 07:40:00;9.4;-7.5;;;;;;;;;;;;2023-04-19 08:20:26;;9.4;8.7;;;;;
330075;0;;2023-04-19 08:00:00;9.4;-7.5;;;;;;;;;;;;2023-04-19 08:20:26;;10.0;9.2;;;;;
330075;0;;2023-04-19 08:20:00;10.0;-7.7;;;;;;;;;;;;2023-04-19 09:20:26;;10.7;9.3;;;;;
330075;0;;2023-04-19 08:40:00;9.2;-7.7;;;;;;;;;;;;2023-04-19 09:20:26;;10.3;9.2;;;;;
330075;0;;2023-04-19 09:00:00;9.6;-7.2;;;;;;;;;;;;2023-04-19 09:20:26;;9.7;9.2;;;;;
330075;0;;2023-04-19 09:20:00;9.2;-7.3;;;;;;;;;;;;2023-04-19 10:20:25;;9.7;9.0;;;;;
330075;0;;2023-04-19 09:40:00;9.5;-7.4;;;;;;;;;;;;2023-04-19 10:20:25;;9.7;9.0;;;;;
330075;0;;2023-04-19 10:00:00;8.9;-7.1;;;;;;;;;;;;2023-04-19 10:20:25;;9.8;8.8;;;;;
330075;0;;2023-04-19 10:20:00;9.2;-7.3;;;;;;;;;;;;2023-04-19 11:35:24;;9.5;8.8;;;;;
330075;0;;2023-04-19 10:40:00;9.3;-7.4;;;;;;;;;;;;2023-04-19 11:35:24;;9.8;9.1;;;;;
330075;0;;2023-04-19 11:00:00;9.1;-7.4;;;;;;;;;;;;2023-04-19 11:35:24;;9.4;8.9;;;;;
330075;0;;2023-04-19 11:20:00;9.4;-7.6;;;;;;;;;;;;2023-04-19 12:20:27;;9.7;9.1;;;;;
330075;0;;2023-04-19 11:40:00;9.7;-7.5;;;;;;;;;;;;2023-04-19 12:20:27;;10.0;9.5;;;;;
330075;0;;2023-04-19 12:00:00;10.1;-7.2;;;;;;;;;;;;2023-04-19 12:20:27;;10.2;9.6;;;;;
330075;0;;2023-04-19 12:20:00;9.8;-6.8;;;;;;;;;;;;2023-04-19 13:50:25;;10.3;9.8;;;;;
330075;0;;2023-04-19 12:40:00;9.8;-4.7;;;;;;;;;;;;2023-04-19 13:50:25;;10.2;8.8;;;;;
330075;0;;2023-04-19 13:00:00;14.9;-4.6;;;;;;;;;;;;2023-04-19 13:50:25;;14.9;9.7;;;;;
330075;0;;2023-04-19 13:20:00;17.9;-3.9;;;;;;;;;;;;2023-04-19 14:20:25;;17.9;14.7;;;;;
330075;0;;2023-04-19 13:40:00;20.3;-6.2;;;;;;;;;;;;2023-04-19 14:20:25;;20.6;18.0;;;;;
330075;0;;2023-04-19 14:00:00;21.1;-8.8;;;;;;;;;;;;2023-04-19 14:20:25;;21.1;20.3;;;;;
330075;0;;2023-04-19 14:20:00;22.3;-7.4;;;;;;;;;;;;2023-04-19 15:35:25;;22.6;21.0;;;;;
330075;0;;2023-04-19 14:40:00;23.1;-6.0;;;;;;;;;;;;2023-04-19 15:35:25;;23.6;22.1;;;;;
330075;0;;2023-04-19 15:00:00;23.5;-5.4;;;;;;;;;;;;2023-04-19 15:35:25;;23.6;23.1;;;;;
330075;0;;2023-04-19 15:20:00;24.3;-4.0;;;;;;;;;;;;2023-04-19 16:45:03;;24.5;23.4;;;;;
330075;0;;2023-04-19 15:40:00;25.1;-4.8;;;;;;;;;;;;2023-04-19 16:45:03;;25.2;24.0;;;;;
330075;0;;2023-04-19 16:00:00;25.7;-3.9;;;;;;;;;;;;2023-04-19 16:45:03;;26.0;25.0;;;;;
330075;0;;2023-04-19 16:20:00;26.3;-4.5;;;;;;;;;;;;2023-04-19 17:20:25;;26.5;25.2;;;;;
330075;0;;2023-04-19 16:40:00;26.6;-4.4;;;;;;;;;;;;2023-04-19 17:20:25;;27.0;26.3;;;;;
330075;0;;2023-04-19 17:00:00;26.9;-4.1;;;;;;;;;;;;2023-04-19 17:20:25;;27.5;26.6;;;;;
330075;0;;2023-04-19 17:20:00;27.5;-3.5;;;;;;;;;;;;2023-04-19 18:20:25;;27.8;26.9;;;;;
330075;0;;2023-04-19 17:40:00;27.8;-3.1;;;;;;;;;;;;2023-04-19 18:20:25;;28.2;27.4;;;;;
330075;0;;2023-04-19 18:00:00;28.4;-1.9;;;;;;;;;;;;2023-04-19 18:20:25;;28.5;27.7;;;;;
330075;0;;2023-04-19 18:20:00;27.7;-3.4;;;;;;;;;;;;2023-04-19 19:20:25;;28.6;27.6;;;;;
330075;0;;2023-04-19 18:40:00;28.5;-4.4;;;;;;;;;;;;2023-04-19 19:20:25;;28.7;27.7;;;;;
330075;0;;2023-04-19 19:00:00;28.2;-4.4;;;;;;;;;;;;2023-04-19 19:20:25;;28.6;27.9;;;;;
330075;0;;2023-04-19 19:20:00;28.5;-2.9;;;;;;;;;;;;2023-04-19 20:20:24;;28.9;27.7;;;;;
330075;0;;2023-04-19 19:40:00;28.3;-4.4;;;;;;;;;;;;2023-04-19 20:20:24;;28.7;27.9;;;;;
330075;0;;2023-04-19 20:00:00;28.3;-3.1;;;;;;;;;;;;2023-04-19 20:20:24;;28.6;28.0;;;;;
330075;0;;2023-04-19 20:20:00;26.4;-3.6;;;;;;;;;;;;2023-04-19 21:20:25;;28.2;26.4;;;;;
330075;0;;2023-04-19 20:40:00;26.5;-5.1;;;;;;;;;;;;2023-04-19 21:20:25;;27.0;26.4;;;;;
330075;0;;2023-04-19 21:00:00;25.9;-5.3;;;;;;;;;;;;2023-04-19 21:20:25;;26.5;25.9;;;;;
330075;0;;2023-04-19 21:20:00;25.2;-4.0;;;;;;;;;;;;2023-04-19 22:20:24;;26.1;25.2;;;;;
330075;0;;2023-04-19 21:40:00;24.2;-2.5;;;;;;;;;;;;2023-04-19 22:20:24;;25.3;24.1;;;;;
330075;0;;2023-04-19 22:00:00;20.4;-4.3;;;;;;;;;;;;2023-04-19 22:20:24;;24.2;20.4;;;;;
330075;0;;2023-04-19 22:20:00;20.4;-4.5;;;;;;;;;;;;2023-04-19 23:35:23;;20.7;20.1;;;;;
330075;0;;2023-04-19 22:40:00;19.2;-4.6;;;;;;;;;;;;2023-04-19 23:35:23;;20.5;19.0;;;;;
330075;0;;2023-04-19 23:00:00;18.2;-4.5;;;;;;;;;;;;2023-04-19 23:35:23;;19.3;18.1;;;;;
330075;0;;2023-04-19 23:20:00;17.6;-4.8;;;;;;;;;;;;2023-04-20 00:20:23;;18.2;17.5;;;;;
330075;0;;2023-04-19 23:40:00;17.4;-5.1;;;;;;;;;;;;2023-04-20 00:20:23;;18.0;17.2;;;;;
330075;0;;2023-04-20 00:00:00;16.4;-4.9;;;;;;;;;;;;2023-04-20 00:20:23;;17.6;16.2;;;;;
330075;0;;2023-04-20 00:20:00;16.6;-5.2;;;;;;;;;;;;2023-04-20 01:35:23;;16.8;16.1;;;;;
330075;0;;2023-04-20 00:40:00;16.0;-5.1;;;;;;;;;;;;2023-04-20 01:35:23;;16.7;15.9;;;;;
330075;0;;2023-04-20 01:00:00;16.5;-5.4;;;;;;;;;;;;2023-04-20 01:35:23;;16.5;15.7;;;;;
330075;0;;2023-04-20 01:20:00;15.8;-5.9;;;;;;;;;;;;2023-04-20 02:20:24;;16.8;15.8;;;;;
330075;0;;2023-04-20 01:40:00;15.1;-6.0;;;;;;;;;;;;2023-04-20 02:20:24;;16.2;15.0;;;;;
330075;0;;2023-04-20 02:00:00;15.5;-6.1;;;;;;;;;;;;2023-04-20 02:20:24;;15.8;14.9;;;;;
330075;0;;2023-04-20 02:20:00;14.7;-6.1;;;;;;;;;;;;2023-04-20 03:35:22;;15.6;14.6;;;;;
330075;0;;2023-04-20 02:40:00;14.3;-6.1;;;;;;;;;;;;2023-04-20 03:35:22;;14.9;14.2;;;;;
330075;0;;2023-04-20 03:00:00;14.9;-6.0;;;;;;;;;;;;2023-04-20 03:35:22;;15.2;14.2;;;;;
330075;0;;2023-04-20 03:20:00;14.5;-5.9;;;;;;;;;;;;2023-04-20 04:20:32;;14.9;14.3;;;;;
330075;0;;2023-04-20 03:40:00;14.3;-6.2;;;;;;;;;;;;2023-04-20 04:20:32;;14.8;14.1;;;;;
330075;0;;2023-04-20 04:00:00;14.5;-6.3;;;;;;;;;;;;2023-04-20 04:20:32;;14.6;14.0;;;;;
330075;0;;2023-04-20 04:20:00;13.8;-6.3;;;;;;;;;;;;2023-04-20 05:35:25;;14.5;13.8;;;;;
330075;0;;2023-04-20 04:40:00;13.9;-6.3;;;;;;;;;;;;2023-04-20 05:35:25;;14.3;13.7;;;;;
330075;0;;2023-04-20 05:00:00;13.7;-6.5;;;;;;;;;;;;2023-04-20 05:35:25;;14.0;13.5;;;;;
330075;0;;2023-04-20 05:20:00;14.6;-6.2;;;;;;;;;;;;2023-04-20 06:45:02;;14.6;13.7;;;;;
330075;0;;2023-04-20 05:40:00;14.0;-6.2;;;;;;;;;;;;2023-04-20 06:45:02;;14.4;13.6;;;;;
330075;0;;2023-04-20 06:00:00;12.0;-6.0;;;;;;;;;;;;2023-04-20 06:45:02;;14.3;12.0;;;;;
330075;0;;2023-04-20 06:20:00;12.3;-6.6;;;;;;;;;;;;2023-04-20 07:30:10;;12.7;11.3;;;;;
330075;0;;2023-04-20 06:40:00;13.4;-6.4;;;;;;;;;;;;2023-04-20 07:30:10;;13.6;12.2;;;;;
330075;0;;2023-04-20 07:00:00;13.4;-6.6;;;;;;;;;;;;2023-04-20 07:30:10;;13.6;13.2;;;;;
330075;0;;2023-04-20 07:20:00;13.2;-6.7;;;;;;;;;;;;2023-04-20 08:20:25;;13.4;12.9;;;;;
330075;0;;2023-04-20 07:40:00;13.1;-7.0;;;;;;;;;;;;2023-04-20 08:20:25;;13.2;12.7;;;;;
330075;0;;2023-04-20 08:00:00;12.3;-7.4;;;;;;;;;;;;2023-04-20 08:20:25;;13.1;12.3;;;;;
330075;0;;2023-04-20 08:20:00;12.5;-7.5;;;;;;;;;;;;2023-04-20 09:20:25;;12.8;12.3;;;;;
330075;0;;2023-04-20 08:40:00;12.6;-7.6;;;;;;;;;;;;2023-04-20 09:20:25;;12.7;12.3;;;;;
330075;0;;2023-04-20 09:00:00;12.8;-8.0;;;;;;;;;;;;2023-04-20 09:20:25;;12.9;12.1;;;;;
330075;0;;2023-04-20 09:20:00;12.4;-7.9;;;;;;;;;;;;2023-04-20 10:20:23;;12.8;11.7;;;;;
330075;0;;2023-04-20 09:40:00;11.8;-8.1;;;;;;;;;;;;2023-04-20 10:20:23;;12.4;11.5;;;;;
330075;0;;2023-04-20 10:00:00;11.0;-7.8;;;;;;;;;;;;2023-04-20 10:20:23;;11.9;10.6;;;;;
330075;0;;2023-04-20 10:20:00;11.4;-7.8;;;;;;;;;;;;2023-04-20 11:45:03;;11.5;10.3;;;;;
330075;0;;2023-04-20 10:40:00;11.6;-8.4;;;;;;;;;;;;2023-04-20 11:45:03;;12.2;11.1;;;;;
330075;0;;2023-04-20 11:00:00;12.6;-8.5;;;;;;;;;;;;2023-04-20 11:45:03;;13.0;11.6;;;;;
330075;0;;2023-04-20 11:20:00;12.1;-7.9;;;;;;;;;;;;2023-04-20 12:35:25;;12.8;12.0;;;;;
330075;0;;2023-04-20 11:40:00;12.9;-8.1;;;;;;;;;;;;2023-04-20 12:35:25;;13.2;11.8;;;;;
330075;0;;2023-04-20 12:00:00;12.8;-8.0;;;;;;;;;;;;2023-04-20 12:35:25;;13.9;12.7;;;;;
330075;0;;2023-04-20 12:20:00;12.2;-7.4;;;;;;;;;;;;2023-04-20 13:20:24;;13.1;11.8;;;;;
330075;0;;2023-04-20 12:40:00;14.4;-6.6;;;;;;;;;;;;2023-04-20 13:20:24;;14.4;11.9;;;;;
330075;0;;2023-04-20 13:00:00;18.1;-6.6;;;;;;;;;;;;2023-04-20 13:20:24;;18.2;14.3;;;;;
330075;0;;2023-04-20 13:20:00;20.6;-4.6;;;;;;;;;;;;2023-04-20 14:35:21;;20.6;18.0;;;;;
330075;0;;2023-04-20 13:40:00;22.3;-3.3;;;;;;;;;;;;2023-04-20 14:35:21;;22.4;20.5;;;;;
330075;0;;2023-04-20 14:00:00;23.7;-4.8;;;;;;;;;;;;2023-04-20 14:35:21;;24.0;22.1;;;;;
330075;0;;2023-04-20 14:20:00;25.3;-4.6;;;;;;;;;;;;2023-04-20 15:35:23;;25.4;23.7;;;;;
330075;0;;2023-04-20 14:40:00;26.5;-2.9;;;;;;;;;;;;2023-04-20 15:35:23;;26.8;25.1;;;;;
330075;0;;2023-04-20 15:00:00;26.7;-2.4;;;;;;;;;;;;2023-04-20 15:35:23;;26.9;26.4;;;;;
330075;0;;2023-04-20 15:20:00;26.4;-1.5;;;;;;;;;;;;2023-04-20 16:45:02;;27.3;25.8;;;;;
330075;0;;2023-04-20 15:40:00;26.9;-1.9;;;;;;;;;;;;2023-04-20 16:45:02;;27.1;26.1;;;;;
330075;0;;2023-04-20 16:00:00;27.6;-2.4;;;;;;;;;;;;2023-04-20 16:45:02;;28.3;26.8;;;;;
330075;0;;2023-04-20 16:20:00;28.0;-3.5;;;;;;;;;;;;2023-04-20 17:20:25;;28.5;27.4;;;;;
330075;0;;2023-04-20 16:40:00;28.7;-2.7;;;;;;;;;;;;2023-04-20 17:20:25;;29.2;28.0;;;;;
330075;0;;2023-04-20 17:00:00;29.1;0.4;;;;;;;;;;;;2023-04-20 17:20:25;;29.4;28.4;;;;;
330075;0;;2023-04-20 17:20:00;28.5;1.1;;;;;;;;;;;;2023-04-20 18:20:27;;29.2;28.4;;;;;
330075;0;;2023-04-20 17:40:00;27.8;1.5;;;;;;;;;;;;2023-04-20 18:20:27;;28.5;27.3;;;;;
330075;0;;2023-04-20 18:00:00;26.9;1.3;;;;;;;;;;;;2023-04-20 18:20:27;;27.8;26.6;;;;;
330075;0;;2023-04-20 18:20:00;27.0;-0.2;;;;;;;;;;;;2023-04-20 19:35:22;;27.8;26.9;;;;;
330075;0;;2023-04-20 18:40:00;27.4;-0.8;;;;;;;;;;;;2023-04-20 19:35:22;;27.9;27.0;;;;;
330075;0;;2023-04-20 19:00:00;27.3;-1.0;;;;;;;;;;;;2023-04-20 19:35:22;;27.9;27.2;;;;;
330075;0;;2023-04-20 19:20:00;27.4;-0.8;;;;;;;;;;;;2023-04-20 20:45:03;;27.9;27.1;;;;;
330075;0;;2023-04-20 19:40:00;26.8;-0.2;;;;;;;;;;;;2023-04-20 20:45:03;;27.5;26.7;;;;;
330075;0;;2023-04-20 20:00:00;25.8;0.2;;;;;;;;;;;;2023-04-20 20:45:03;;27.3;25.7;;;;;
330075;0;;2023-04-20 20:20:00;24.3;0.7;;;;;;;;;;;;2023-04-20 21:35:22;;26.0;24.3;;;;;
330075;0;;2023-04-20 20:40:00;23.4;0.7;;;;;;;;;;;;2023-04-20 21:35:22;;24.6;23.3;;;;;
330075;0;;2023-04-20 21:00:00;22.7;0.6;;;;;;;;;;;;2023-04-20 21:35:22;;23.4;22.6;;;;;
330075;0;;2023-04-20 21:20:00;22.3;0.7;;;;;;;;;;;;2023-04-20 22:20:23;;22.9;22.1;;;;;
330075;0;;2023-04-20 21:40:00;21.6;1.6;;;;;;;;;;;;2023-04-20 22:20:23;;22.4;21.4;;;;;
330075;0;;2023-04-20 22:00:00;19.3;3.6;;;;;;;;;;;;2023-04-20 22:20:23;;21.5;19.3;;;;;
330075;0;;2023-04-20 22:20:00;17.9;3.8;;;;;;;;;;;;2023-04-20 23:35:27;;19.6;17.7;;;;;
330075;0;;2023-04-20 22:40:00;16.6;4.2;;;;;;;;;;;;2023-04-20 23:35:27;;17.8;16.4;;;;;
330075;0;;2023-04-20 23:00:00;14.7;2.8;;;;;;;;;;;;2023-04-20 23:35:27;;16.5;14.7;;;;;
330075;0;;2023-04-20 23:20:00;14.1;2.2;;;;;;;;;;;;2023-04-21 00:20:24;;15.3;14.0;;;;;
330075;0;;2023-04-20 23:40:00;12.9;1.8;;;;;;;;;;;;2023-04-21 00:20:24;;14.1;12.8;;;;;
330075;0;;2023-04-21 00:00:00;12.2;1.6;;;;;;;;;;;;2023-04-21 00:20:24;;13.1;12.2;;;;;
330075;0;;2023-04-21 00:20:00;12.2;2.2;;;;;;;;;;;;2023-04-21 01:20:28;;12.3;11.6;;;;;
330075;0;;2023-04-21 00:40:00;12.5;2.6;;;;;;;;;;;;2023-04-21 01:20:28;;12.6;12.0;;;;;
330075;0;;2023-04-21 01:00:00;12.1;2.0;;;;;;;;;;;;2023-04-21 01:20:28;;12.9;12.1;;;;;
330075;0;;2023-04-21 01:20:00;11.1;1.5;;;;;;;;;;;;2023-04-21 02:45:03;;12.6;11.1;;;;;
330075;0;;2023-04-21 01:40:00;10.9;1.4;;;;;;;;;;;;2023-04-21 02:45:03;;11.3;10.6;;;;;
330075;0;;2023-04-21 02:00:00;10.0;1.6;;;;;;;;;;;;2023-04-21 02:45:03;;11.1;10.0;;;;;
330075;0;;2023-04-21 02:20:00;9.6;1.1;;;;;;;;;;;;2023-04-21 03:45:03;;10.3;9.5;;;;;
330075;0;;2023-04-21 02:40:00;9.4;1.1;;;;;;;;;;;;2023-04-21 03:45:03;;9.7;9.2;;;;;
330075;0;;2023-04-21 03:00:00;10.1;1.8;;;;;;;;;;;;2023-04-21 03:45:03;;10.3;9.4;;;;;
330075;0;;2023-04-21 03:20:00;10.1;1.7;;;;;;;;;;;;2023-04-21 04:35:23;;10.4;10.0;;;;;
330075;0;;2023-04-21 03:40:00;11.6;2.1;;;;;;;;;;;;2023-04-21 04:35:23;;11.6;10.1;;;;;
330075;0;;2023-04-21 04:00:00;10.8;3.0;;;;;;;;;;;;2023-04-21 04:35:23;;11.9;10.7;;;;;
330075;0;;2023-04-21 04:20:00;10.2;4.0;;;;;;;;;;;;2023-04-21 05:35:22;;10.9;10.1;;;;;
330075;0;;2023-04-21 04:40:00;10.0;3.9;;;;;;;;;;;;2023-04-21 05:35:22;;10.3;9.8;;;;;
330075;0;;2023-04-21 05:00:00;10.2;3.4;;;;;;;;;;;;2023-04-21 05:35:22;;10.5;10.0;;;;;
330075;0;;2023-04-21 05:20:00;11.3;2.8;;;;;;;;;;;;2023-04-21 06:20:20;;11.3;10.1;;;;;
330075;0;;2023-04-21 05:40:00;9.8;2.4;;;;;;;;;;;;2023-04-21 06:20:20;;11.3;9.8;;;;;
330075;0;;2023-04-21 06:00:00;10.4;1.7;;;;;;;;;;;;2023-04-21 06:20:20;;10.7;9.6;;;;;
330075;0;;2023-04-21 06:20:00;9.4;1.7;;;;;;;;;;;;2023-04-21 07:20:25;;10.5;9.2;;;;;
330075;0;;2023-04-21 06:40:00;9.4;3.6;;;;;;;;;;;;2023-04-21 07:20:25;;9.5;9.1;;;;;
330075;0;;2023-04-21 07:00:00;9.0;3.4;;;;;;;;;;;;2023-04-21 07:20:25;;9.4;8.7;;;;;
330075;0;;2023-04-21 07:20:00;9.3;2.7;;;;;;;;;;;;2023-04-21 08:20:25;;9.8;8.9;;;;;
330075;0;;2023-04-21 07:40:00;9.4;2.8;;;;;;;;;;;;2023-04-21 08:20:25;;9.4;9.0;;;;;
330075;0;;2023-04-21 08:00:00;9.1;2.0;;;;;;;;;;;;2023-04-21 08:20:25;;9.6;8.9;;;;;
330075;0;;2023-04-21 08:20:00;8.2;1.5;;;;;;;;;;;;2023-04-21 09:20:23;;9.1;8.2;;;;;
330075;0;;2023-04-21 08:40:00;8.7;1.5;;;;;;;;;;;;2023-04-21 09:20:23;;8.9;8.2;;;;;
330075;0;;2023-04-21 09:00:00;8.9;1.1;;;;;;;;;;;;2023-04-21 09:20:23;;9.4;8.7;;;;;
330075;0;;2023-04-21 09:20:00;8.2;2.0;;;;;;;;;;;;2023-04-21 10:20:25;;8.9;7.9;;;;;
330075;0;;2023-04-21 09:40:00;8.4;1.7;;;;;;;;;;;;2023-04-21 10:20:25;;8.4;7.7;;;;;
330075;0;;2023-04-21 10:00:00;8.2;1.3;;;;;;;;;;;;2023-04-21 10:20:25;;8.6;7.9;;;;;
330075;0;;2023-04-21 10:20:00;7.9;1.5;;;;;;;;;;;;2023-04-21 11:20:27;;8.5;7.6;;;;;
330075;0;;2023-04-21 10:40:00;6.8;0.8;;;;;;;;;;;;2023-04-21 11:20:27;;7.9;6.8;;;;;
330075;0;;2023-04-21 11:00:00;7.2;1.2;;;;;;;;;;;;2023-04-21 11:20:27;;7.3;6.6;;;;;
330075;0;;2023-04-21 11:20:00;6.3;0.7;;;;;;;;;;;;2023-04-21 12:20:25;;7.3;6.3;;;;;
330075;0;;2023-04-21 11:40:00;7.0;1.0;;;;;;;;;;;;2023-04-21 12:20:25;;7.2;6.2;;;;;
330075;0;;2023-04-21 12:00:00;7.3;1.8;;;;;;;;;;;;2023-04-21 12:20:25;;7.4;6.8;;;;;
330075;0;;2023-04-21 12:20:00;8.6;5.5;;;;;;;;;;;;2023-04-21 13:20:25;;8.6;7.1;;;;;
330075;0;;2023-04-21 12:40:00;9.5;6.9;;;;;;;;;;;;2023-04-21 13:20:25;;9.8;8.5;;;;;
330075;0;;2023-04-21 13:00:00;9.8;7.5;;;;;;;;;;;;2023-04-21 13:20:25;;9.9;9.2;;;;;
330075;0;;2023-04-21 13:20:00;10.8;7.3;;;;;;;;;;;;2023-04-21 14:20:24;;11.0;9.7;;;;;
330075;0;;2023-04-21 13:40:00;11.0;7.4;;;;;;;;;;;;2023-04-21 14:20:24;;11.1;10.6;;;;;
330075;0;;2023-04-21 14:00:00;11.8;7.5;;;;;;;;;;;;2023-04-21 14:20:24;;12.1;10.8;;;;;
330075;0;;2023-04-21 14:20:00;12.1;7.5;;;;;;;;;;;;2023-04-21 15:20:25;;12.3;11.8;;;;;
330075;0;;2023-04-21 14:40:00;13.5;7.6;;;;;;;;;;;;2023-04-21 15:20:25;;13.7;12.0;;;;;
330075;0;;2023-04-21 15:00:00;14.0;7.7;;;;;;;;;;;;2023-04-21 15:20:25;;14.8;13.2;;;;;
330075;0;;2023-04-21 15:20:00;15.3;8.1;;;;;;;;;;;;2023-04-21 16:20:25;;15.4;14.1;;;;;
330075;0;;2023-04-21 15:40:00;15.4;8.1;;;;;;;;;;;;2023-04-21 16:20:25;;16.0;15.2;;;;;
330075;0;;2023-04-21 16:00:00;15.7;8.3;;;;;;;;;;;;2023-04-21 16:20:25;;16.1;15.0;;;;;
330075;0;;2023-04-21 16:20:00;16.4;8.3;;;;;;;;;;;;2023-04-21 17:20:26;;16.7;15.7;;;;;
330075;0;;2023-04-21 16:40:00;17.1;8.6;;;;;;;;;;;;2023-04-21 17:20:26;;17.3;16.4;;;;;
330075;0;;2023-04-21 17:00:00;17.3;8.5;;;;;;;;;;;;2023-04-21 17:20:26;;17.4;16.6;;;;;
330075;0;;2023-04-21 17:20:00;18.8;8.9;;;;;;;;;;;;2023-04-21 18:20:26;;18.9;17.2;;;;;
330075;0;;2023-04-21 17:40:00;19.0;9.0;;;;;;;;;;;;2023-04-21 18:20:26;;19.4;18.7;;;;;
330075;0;;2023-04-21 18:00:00;19.1;8.8;;;;;;;;;;;;2023-04-21 18:20:26;;19.3;18.8;;;;;
330075;0;;2023-04-21 18:20:00;19.6;8.7;;;;;;;;;;;;2023-04-21 19:45:03;;20.3;19.2;;;;;
330075;0;;2023-04-21 18:40:00;19.9;8.7;;;;;;;;;;;;2023-04-21 19:45:03;;20.5;19.5;;;;;
330075;0;;2023-04-21 19:00:00;20.3;9.0;;;;;;;;;;;;2023-04-21 19:45:03;;20.4;19.8;;;;;
330075;0;;2023-04-21 19:20:00;19.9;9.1;;;;;;;;;;;;2023-04-21 20:20:25;;20.6;19.7;;;;;
330075;0;;2023-04-21 19:40:00;19.9;9.1;;;;;;;;;;;;2023-04-21 20:20:25;;20.3;19.7;;;;;
